5, 1, 44.724918365478516
11, 1, 44.38039779663086
12, 1, 44.352718353271484
6, 1, 44.59336853027344
10, 1, 44.48407745361328
8, 1, 44.541996002197266
15, 1, 44.37419128417969
1, 1, 45.249053955078125
7, 1, 44.642269134521484
3, 1, 44.761783599853516
2, 1, 44.85459899902344
4, 1, 44.60972595214844
14, 1, 44.27896499633789
0, 1, 45.81545639038086
9, 1, 44.44559860229492
13, 1, 44.22516632080078
4, 2, 44.60972595214844
7, 2, 44.642269134521484
0, 2, 45.81545639038086
5, 2, 44.724918365478516
11, 2, 44.38039779663086
15, 2, 44.37419509887695
13, 2, 44.22516632080078
9, 2, 44.44559860229492
3, 2, 44.761783599853516
1, 2, 45.24905776977539
8, 2, 44.541996002197266
12, 2, 44.352718353271484
2, 2, 44.85459899902344
14, 2, 44.27896499633789
6, 2, 44.59336853027344
10, 2, 44.48407745361328
15, 3, 44.37419509887695
14, 3, 44.27896499633789
10, 3, 44.48407745361328
4, 3, 44.60972595214844
2, 3, 44.85459899902344
13, 3, 44.22516632080078
1, 3, 45.249053955078125
9, 3, 44.44559860229492
8, 3, 44.54199981689453
11, 3, 44.38039779663086
3, 3, 44.761783599853516
5, 3, 44.724918365478516
0, 3, 45.81545639038086
12, 3, 44.352718353271484
6, 3, 44.59336853027344
7, 3, 44.64227294921875
7, 4, 44.642269134521484
4, 4, 44.60973358154297
13, 4, 44.22516632080078
2, 4, 44.8546028137207
0, 4, 45.81545639038086
15, 4, 44.37419128417969
3, 4, 44.761783599853516
11, 4, 44.38039779663086
12, 4, 44.352718353271484
1, 4, 45.249053955078125
9, 4, 44.44559860229492
14, 4, 44.27896499633789
10, 4, 44.48407745361328
8, 4, 44.541996002197266
5, 4, 44.724918365478516
6, 4, 44.59336853027344
9, 5, 44.44559860229492
5, 5, 44.724918365478516
14, 5, 44.27896499633789
1, 5, 45.249053955078125
12, 5, 44.352718353271484
13, 5, 44.22516632080078
15, 5, 44.37419128417969
3, 5, 44.761783599853516
2, 5, 44.85459899902344
4, 5, 44.60972595214844
6, 5, 44.59336853027344
0, 5, 45.81545639038086
11, 5, 44.38039779663086
8, 5, 44.54199981689453
10, 5, 44.48407745361328
7, 5, 44.642269134521484
11, 6, 44.38039779663086
4, 6, 44.60972595214844
7, 6, 44.642269134521484
6, 6, 44.59336853027344
2, 6, 44.85459899902344
15, 6, 44.37419509887695
3, 6, 44.761783599853516
8, 6, 44.541996002197266
12, 6, 44.352718353271484
13, 6, 44.22516632080078
14, 6, 44.27896499633789
1, 6, 45.24905776977539
5, 6, 44.724918365478516
9, 6, 44.44559860229492
10, 6, 44.48407745361328
0, 6, 45.81545639038086
2, 7, 44.85459899902344
7, 7, 44.642269134521484
10, 7, 44.48407745361328
12, 7, 44.352718353271484
15, 7, 44.37419509887695
14, 7, 44.27896499633789
11, 7, 44.38039779663086
13, 7, 44.22516632080078
0, 7, 45.81545639038086
8, 7, 44.541996002197266
6, 7, 44.59336853027344
5, 7, 44.724918365478516
4, 7, 44.60972213745117
1, 7, 45.249053955078125
3, 7, 44.761783599853516
9, 7, 44.44559860229492
7, 8, 44.642269134521484
10, 8, 44.48407745361328
12, 8, 44.352718353271484
14, 8, 44.27896499633789
13, 8, 44.22516632080078
5, 8, 44.724918365478516
8, 8, 44.541996002197266
9, 8, 44.44559860229492
11, 8, 44.38039779663086
6, 8, 44.59336853027344
3, 8, 44.761783599853516
1, 8, 45.24905776977539
15, 8, 44.37419509887695
2, 8, 44.85459899902344
4, 8, 44.60972595214844
0, 8, 45.81545639038086
12, 9, 44.352718353271484
2, 9, 44.85459899902344
4, 9, 44.60972595214844
1, 9, 45.249053955078125
15, 9, 44.37419128417969
5, 9, 44.724918365478516
7, 9, 44.642269134521484
3, 9, 44.761783599853516
0, 9, 45.81545639038086
11, 9, 44.38039779663086
6, 9, 44.59336853027344
8, 9, 44.541996002197266
9, 9, 44.44559860229492
13, 9, 44.22516632080078
14, 9, 44.27896499633789
10, 9, 44.48407745361328
7, 10, 44.642269134521484
10, 10, 44.48407745361328
14, 10, 44.27896499633789
13, 10, 44.22516632080078
15, 10, 44.37419509887695
6, 10, 44.59336853027344
1, 10, 45.249053955078125
4, 10, 44.60972595214844
8, 10, 44.541996002197266
12, 10, 44.352718353271484
0, 10, 45.81545639038086
9, 10, 44.44559860229492
11, 10, 44.38039779663086
2, 10, 44.85459899902344
5, 10, 44.724918365478516
3, 10, 44.761783599853516
2, 11, 44.85459899902344
5, 11, 44.724918365478516
11, 11, 44.38039779663086
12, 11, 44.352718353271484
10, 11, 44.48407745361328
6, 11, 44.59336853027344
4, 11, 44.60972213745117
9, 11, 44.44559860229492
1, 11, 45.24905776977539
8, 11, 44.541996002197266
7, 11, 44.642269134521484
14, 11, 44.27896499633789
15, 11, 44.37419509887695
0, 11, 45.81545639038086
3, 11, 44.761783599853516
13, 11, 44.22516632080078
