1, 0, 0.8449922800064087, 1, 1 
1, 0, 0.8450347781181335, 1, 1 
1, 0, 0.8449872136116028, 1, 1 
1, 0, 0.8449817299842834, 1, 1 
1, 0, 0.8449702858924866, 1, 1 
1, 0, 0.8449691534042358, 1, 1 
1, 0, 0.844971776008606, 1, 1 
1, 0, 0.8449554443359375, 1, 1 
1, 0, 0.8449655175209045, 1, 1 
1, 0, 0.8449537754058838, 1, 1 
2, 0, 0.8489916324615479, 2, 1 
2, 0, 0.8489817976951599, 2, 1 
2, 0, 0.8489814400672913, 2, 1 
2, 0, 0.8489802479743958, 2, 1 
2, 0, 0.8489765524864197, 2, 1 
2, 0, 0.8489791750907898, 2, 1 
2, 0, 0.8489755988121033, 2, 1 
2, 0, 0.8489770889282227, 2, 1 
2, 0, 0.8489750623703003, 2, 1 
2, 0, 0.8489739298820496, 2, 1 
3, 0, 0.8566463589668274, 3, 1 
3, 0, 0.8566446304321289, 3, 1 
3, 0, 0.8566434383392334, 3, 1 
3, 0, 0.8566429018974304, 3, 1 
3, 0, 0.8566424250602722, 3, 1 
3, 0, 0.856641948223114, 3, 1 
3, 0, 0.856642484664917, 3, 1 
3, 0, 0.8566417098045349, 3, 1 
3, 0, 0.856641948223114, 3, 1 
3, 0, 0.8566409945487976, 3, 1 
4, 0, 0.8575870990753174, 4, 1 
4, 0, 0.8575871586799622, 4, 1 
4, 0, 0.8575854897499084, 4, 1 
4, 0, 0.8575859069824219, 4, 1 
4, 0, 0.8575844168663025, 4, 1 
4, 0, 0.8575848937034607, 4, 1 
4, 0, 0.8575842380523682, 4, 1 
4, 0, 0.8575841188430786, 4, 1 
4, 0, 0.8575842976570129, 4, 1 
4, 0, 0.8575840592384338, 4, 1 
5, 0, 0.8622094988822937, 5, 1 
5, 0, 0.8622110486030579, 5, 1 
5, 0, 0.8622087240219116, 5, 1 
5, 0, 0.8622101545333862, 5, 1 
5, 0, 0.862208366394043, 5, 1 
5, 0, 0.8622093200683594, 5, 1 
5, 0, 0.8622081875801086, 5, 1 
5, 0, 0.8622088432312012, 5, 1 
5, 0, 0.8622077703475952, 5, 1 
5, 0, 0.8622084856033325, 5, 1 
6, 0, 0.8537536263465881, 6, 1 
6, 0, 0.8537559509277344, 6, 1 
6, 0, 0.8537541031837463, 6, 1 
6, 0, 0.853753387928009, 6, 1 
6, 0, 0.8537545204162598, 6, 1 
6, 0, 0.8537527918815613, 6, 1 
6, 0, 0.8537529110908508, 6, 1 
6, 0, 0.853753387928009, 6, 1 
6, 0, 0.8537523746490479, 6, 1 
6, 0, 0.853752613067627, 6, 1 
7, 0, 0.8574417233467102, 7, 1 
7, 0, 0.8574435114860535, 7, 1 
7, 0, 0.8574419021606445, 7, 1 
7, 0, 0.8574422001838684, 7, 1 
7, 0, 0.8574422001838684, 7, 1 
7, 0, 0.8574410676956177, 7, 1 
7, 0, 0.8574419021606445, 7, 1 
7, 0, 0.8574409484863281, 7, 1 
7, 0, 0.8574413061141968, 7, 1 
7, 0, 0.857441246509552, 7, 1 
8, 0, 0.8603605031967163, 8, 1 
8, 0, 0.8603623509407043, 8, 1 
8, 0, 0.8603602051734924, 8, 1 
8, 0, 0.8603612184524536, 8, 1 
8, 0, 0.8603605628013611, 8, 1 
8, 0, 0.8603600859642029, 8, 1 
8, 0, 0.8603606224060059, 8, 1 
8, 0, 0.8603593707084656, 8, 1 
8, 0, 0.8603605031967163, 8, 1 
8, 0, 0.860359251499176, 8, 1 
9, 0, 0.855013906955719, 9, 1 
9, 0, 0.8550376892089844, 9, 1 
9, 0, 0.8552701473236084, 9, 1 
9, 0, 0.8554551005363464, 9, 1 
9, 0, 0.8555437922477722, 9, 1 
9, 0, 0.8555672764778137, 9, 1 
9, 0, 0.8553935289382935, 9, 1 
9, 0, 0.8554345965385437, 9, 1 
9, 0, 0.8554960489273071, 9, 1 
9, 0, 0.8557495474815369, 9, 1 
10, 0, 0.8454186320304871, 10, 1 
10, 0, 0.845410168170929, 10, 1 
10, 0, 0.8454688787460327, 10, 1 
10, 0, 0.8455222845077515, 10, 1 
10, 0, 0.8455418348312378, 10, 1 
10, 0, 0.8455850481987, 10, 1 
10, 0, 0.8457106351852417, 10, 1 
10, 0, 0.8457697629928589, 10, 1 
10, 0, 0.8459343910217285, 10, 1 
10, 0, 0.8459067344665527, 10, 1 
