1, 12, 0.9995927214622498, 1, 1 
1, 12, 0.9740223288536072, 1, 1 
1, 12, 0.9550638794898987, 1, 1 
1, 12, 0.9380363821983337, 1, 1 
1, 12, 0.9227212071418762, 1, 1 
1, 12, 0.9097986221313477, 1, 1 
1, 12, 0.8993469476699829, 1, 1 
1, 12, 0.8899442553520203, 1, 1 
1, 12, 0.8814805746078491, 1, 1 
1, 12, 0.8745282888412476, 1, 1 
1, 12, 0.8685882091522217, 1, 1 
1, 12, 0.8647087812423706, 1, 1 
1, 12, 0.8623484969139099, 1, 1 
1, 12, 0.8608230948448181, 1, 1 
1, 12, 0.8599303960800171, 1, 1 
1, 12, 0.8582642674446106, 1, 1 
1, 12, 0.8564137816429138, 1, 1 
1, 12, 0.8543441891670227, 1, 1 
1, 12, 0.8524589538574219, 1, 1 
1, 12, 0.851140022277832, 1, 1 
2, 12, 0.9563462138175964, 2, 1 
2, 12, 0.9366023540496826, 2, 1 
2, 12, 0.9242136478424072, 2, 1 
2, 12, 0.915253758430481, 2, 1 
2, 12, 0.9054408073425293, 2, 1 
2, 12, 0.8979231119155884, 2, 1 
2, 12, 0.8913214802742004, 2, 1 
2, 12, 0.8872385621070862, 2, 1 
2, 12, 0.8839249610900879, 2, 1 
2, 12, 0.8811673521995544, 2, 1 
2, 12, 0.8791227340698242, 2, 1 
2, 12, 0.877198338508606, 2, 1 
2, 12, 0.876113772392273, 2, 1 
2, 12, 0.8747953176498413, 2, 1 
2, 12, 0.8738365173339844, 2, 1 
2, 12, 0.8727658987045288, 2, 1 
2, 12, 0.871993362903595, 2, 1 
2, 12, 0.8715068101882935, 2, 1 
2, 12, 0.8710008263587952, 2, 1 
2, 12, 0.8707241415977478, 2, 1 
3, 12, 0.8991476893424988, 3, 1 
3, 12, 0.9065229296684265, 3, 1 
3, 12, 0.880068302154541, 3, 1 
3, 12, 0.8876184821128845, 3, 1 
3, 12, 0.8767845034599304, 3, 1 
3, 12, 0.8658507466316223, 3, 1 
3, 12, 0.8665731549263, 3, 1 
3, 12, 0.8672879338264465, 3, 1 
3, 12, 0.8614348769187927, 3, 1 
3, 12, 0.8558998107910156, 3, 1 
3, 12, 0.8561180233955383, 3, 1 
3, 12, 0.8574320673942566, 3, 1 
3, 12, 0.8545880317687988, 3, 1 
3, 12, 0.8510546684265137, 3, 1 
3, 12, 0.8507679104804993, 3, 1 
3, 12, 0.8516780734062195, 3, 1 
3, 12, 0.8505203127861023, 3, 1 
3, 12, 0.8481996059417725, 3, 1 
3, 12, 0.8472220301628113, 3, 1 
3, 12, 0.8477258086204529, 3, 1 
4, 12, 0.8882876634597778, 4, 1 
4, 12, 0.8992205858230591, 4, 1 
4, 12, 0.8748783469200134, 4, 1 
4, 12, 0.8849217295646667, 4, 1 
4, 12, 0.8766637444496155, 4, 1 
4, 12, 0.8672812581062317, 4, 1 
4, 12, 0.8684480786323547, 4, 1 
4, 12, 0.8709062933921814, 4, 1 
4, 12, 0.8673463463783264, 4, 1 
4, 12, 0.8620247840881348, 4, 1 
4, 12, 0.8607105612754822, 4, 1 
4, 12, 0.8626084327697754, 4, 1 
4, 12, 0.8625122308731079, 4, 1 
4, 12, 0.8595428466796875, 4, 1 
4, 12, 0.85733962059021, 4, 1 
4, 12, 0.8577088713645935, 4, 1 
4, 12, 0.8584703803062439, 4, 1 
4, 12, 0.8575810790061951, 4, 1 
4, 12, 0.8558839559555054, 4, 1 
4, 12, 0.8551459908485413, 4, 1 
5, 12, 0.8838230967521667, 5, 1 
5, 12, 0.8947269320487976, 5, 1 
5, 12, 0.8749570846557617, 5, 1 
5, 12, 0.8833909034729004, 5, 1 
5, 12, 0.8767516016960144, 5, 1 
5, 12, 0.8696428537368774, 5, 1 
5, 12, 0.870288074016571, 5, 1 
5, 12, 0.8724011182785034, 5, 1 
5, 12, 0.8705978393554688, 5, 1 
5, 12, 0.8665243983268738, 5, 1 
5, 12, 0.8644639253616333, 5, 1 
5, 12, 0.8653871417045593, 5, 1 
5, 12, 0.866053581237793, 5, 1 
5, 12, 0.8643316030502319, 5, 1 
5, 12, 0.8622072339057922, 5, 1 
5, 12, 0.8618842959403992, 5, 1 
5, 12, 0.8625356554985046, 5, 1 
5, 12, 0.8622211217880249, 5, 1 
5, 12, 0.86090487241745, 5, 1 
5, 12, 0.8599680066108704, 5, 1 
6, 12, 0.8926079273223877, 6, 1 
6, 12, 0.901314914226532, 6, 1 
6, 12, 0.8849141597747803, 6, 1 
6, 12, 0.8916334509849548, 6, 1 
6, 12, 0.8870685696601868, 6, 1 
6, 12, 0.8813723921775818, 6, 1 
6, 12, 0.8811433911323547, 6, 1 
6, 12, 0.8824648857116699, 6, 1 
6, 12, 0.8812400698661804, 6, 1 
6, 12, 0.8780091404914856, 6, 1 
6, 12, 0.8759829998016357, 6, 1 
6, 12, 0.8765609860420227, 6, 1 
6, 12, 0.8772284388542175, 6, 1 
6, 12, 0.875850260257721, 6, 1 
6, 12, 0.8740251660346985, 6, 1 
6, 12, 0.8736222386360168, 6, 1 
6, 12, 0.8741012215614319, 6, 1 
6, 12, 0.8739572167396545, 6, 1 
6, 12, 0.8729898929595947, 6, 1 
6, 12, 0.8721687197685242, 6, 1 
