2, 1, 0.8454939842224121, 0, 0, 0
4, 1, 0.8041983008384704, 0, 0, 0
0, 1, 0.8449781954288482, 0, 0, 0
12, 1, 0.8479651212692261, 0, 0, 0
5, 1, 0.8564391791820526, 0, 0, 0
9, 1, 0.8342694640159607, 0, 0, 0
11, 1, 0.8473143458366394, 0, 0, 0
3, 1, 0.7463004291057587, 0, 0, 0
14, 1, 0.8380844712257385, 0, 0, 0
6, 1, 0.832962429523468, 0, 0, 0
8, 1, 0.8077854633331298, 0, 0, 0
13, 1, 0.8260279655456543, 0, 0, 0
15, 1, 0.8263391435146332, 0, 0, 0
1, 1, 0.8252385079860687, 0, 0, 0
7, 1, 0.8442701041698456, 0, 0, 0
10, 1, 0.8714068114757538, 0, 0, 0
10, 2, 0.8280340790748596, 0, 0, 0
15, 2, 0.8540182054042816, 0, 0, 0
8, 2, 0.7924911916255951, 0, 0, 0
14, 2, 0.877668696641922, 0, 0, 0
1, 2, 0.8483417153358459, 0, 0, 0
4, 2, 0.8018391907215119, 0, 0, 0
3, 2, 0.8590296924114227, 0, 0, 0
5, 2, 0.877004212141037, 0, 0, 0
6, 2, 0.8266595363616943, 0, 0, 0
2, 2, 0.8503024637699127, 0, 0, 0
7, 2, 0.8592821836471558, 0, 0, 0
0, 2, 0.8489792585372925, 0, 0, 0
13, 2, 0.83104168176651, 0, 0, 0
9, 2, 0.8369579970836639, 0, 0, 0
12, 2, 0.8683762490749359, 0, 0, 0
11, 2, 0.8583646059036255, 0, 0, 0
12, 3, 0.8433190107345581, 0.025057238340377874, 1, 0
6, 3, 0.8513436555862427, 0.024684119224548384, 1, 0
3, 3, 0.8572146952152252, 0.0018149971961974876, 1, 0
9, 3, 0.8536144137382508, 0.016656416654586836, 1, 0
13, 3, 0.823636257648468, 0.007405424118042014, 1, 0
4, 3, 0.8328713595867157, 0.03103216886520377, 1, 0
14, 3, 0.8732827365398407, 0.0043859601020813654, 1, 0
5, 3, 0.841910046339035, 0.035094165802001975, 1, 0
0, 3, 0.8566428363323212, 0.0076635777950286865, 1, 0
15, 3, 0.8688393890857696, 0.014821183681487993, 1, 0
7, 3, 0.8694867730140686, 0.01020458936691282, 1, 0
2, 3, 0.8629958510398865, 0.012693387269973821, 1, 0
8, 3, 0.8143370926380158, 0.021845901012420677, 1, 0
11, 3, 0.8412456393241883, 0.017118966579437234, 1, 0
1, 3, 0.8575730681419372, 0.00923135280609133, 1, 0
10, 3, 0.818653815984726, 0.009380263090133623, 1, 0
0, 4, 0.8575851738452911, 0.0009423375129699041, 0, 0
10, 4, 0.8296241283416748, 0.010970312356948786, 0, 0
5, 4, 0.829462081193924, 0.01244796514511104, 0, 0
11, 4, 0.8155340194702149, 0.02571161985397341, 1, 0
15, 4, 0.8851750433444977, 0.016335654258728072, 0, 0
12, 4, 0.8520565032958984, 0.008737492561340376, 0, 0
7, 4, 0.8592599749565124, 0.010226798057556219, 0, 0
8, 4, 0.8223073840141296, 0.007970291376113825, 0, 0
2, 4, 0.8582537293434143, 0.004742121696472257, 0, 0
4, 4, 0.8231680035591126, 0.009703356027603083, 0, 0
1, 4, 0.8432062029838562, 0.014366865158081055, 1, 0
9, 4, 0.8532532215118408, 0.0003611922264099565, 0, 0
6, 4, 0.8328525006771088, 0.01849115490913389, 0, 0
3, 4, 0.8632416784763336, 0.0060269832611083984, 1, 0
14, 4, 0.8648790955543518, 0.008403640985488847, 1, 0
13, 4, 0.8233051478862763, 0.00033110976219175026, 0, 0
5, 5, 0.8280841290950776, 0.0013779520988463911, 0, 0
8, 5, 0.8275288343429565, 0.0052214503288269265, 0, 0
12, 5, 0.8567761838436126, 0.004719680547714211, 0, 0
0, 5, 0.862209004163742, 0.004623830318450928, 0, 0
3, 5, 0.870963841676712, 0.00772216320037844, 0, 0
13, 5, 0.8336209952831268, 0.010315847396850542, 1, 0
10, 5, 0.8423857092857361, 0.012761580944061324, 0, 0
14, 5, 0.8698649823665618, 0.004985886812210016, 0, 0
2, 5, 0.8575644612312316, 0.0006892681121826172, 0, 0
4, 5, 0.8424547731876373, 0.019286769628524714, 0, 0
7, 5, 0.8613835155963898, 0.002123540639877408, 0, 0
15, 5, 0.8727714121341705, 0.01240363121032717, 0, 0
1, 5, 0.866042286157608, 0.022836083173751853, 0, 0
6, 5, 0.8570143520832062, 0.02416185140609739, 0, 0
11, 5, 0.8454286396503449, 0.029894620180130005, 0, 0
9, 5, 0.8479140758514404, 0.005339145660400391, 0, 0
9, 6, 0.8445360958576202, 0.0033779799938201682, 0, 0
0, 6, 0.8537535965442657, 0.008455407619476274, 0, 0
10, 6, 0.8480649709701538, 0.00567926168441768, 0, 0
6, 6, 0.8810462415218353, 0.024031889438629106, 0, 0
1, 6, 0.8534969925880432, 0.012545293569564797, 0, 0
14, 6, 0.8812225759029388, 0.011357593536376998, 0, 0
12, 6, 0.8684955954551696, 0.011719411611556985, 0, 0
2, 6, 0.8678226947784424, 0.010258233547210782, 0, 0
3, 6, 0.8634662926197052, 0.007497549057006836, 0, 0
4, 6, 0.8576943755149842, 0.01523960232734689, 0, 0
5, 6, 0.8326072454452514, 0.004523116350173884, 0, 0
11, 6, 0.8661792814731598, 0.02075064182281494, 0, 0
13, 6, 0.8470622479915619, 0.013441252708435103, 0, 0
8, 6, 0.8155363261699676, 0.011992508172988914, 0, 0
15, 6, 0.8728208005428314, 4.938840866086647e-05, 0, 0
7, 6, 0.8640172183513641, 0.002633702754974321, 0, 0
11, 7, 0.8737547338008881, 0.0075754523277282715, 0, 0
13, 7, 0.8426906168460846, 0.004371631145477339, 0, 0
9, 7, 0.8524370133876801, 0.007900917530059837, 0, 0
15, 7, 0.8698971569538116, 0.002923643589019753, 0, 0
12, 7, 0.8633308053016663, 0.005164790153503351, 0, 0
3, 7, 0.8695648312568665, 0.006098538637161255, 0, 0
8, 7, 0.8105047941207886, 0.005031532049179055, 0, 0
6, 7, 0.8726879596710205, 0.008358281850814775, 0, 0
1, 7, 0.8512179017066955, 0.0022790908813477007, 0, 0
2, 7, 0.816775107383728, 0.05104758739471438, 1, 0
10, 7, 0.8517709493637085, 0.0037059783935546875, 0, 0
5, 7, 0.8495503306388855, 0.016943085193634078, 0, 0
7, 7, 0.8717657566070557, 0.0077485382556915505, 0, 0
0, 7, 0.8574417889118194, 0.0036881923675536887, 0, 0
14, 7, 0.8771898150444031, 0.004032760858535767, 0, 0
4, 7, 0.8568082273006439, 0.0008861482143402988, 0, 0
3, 8, 0.8612963736057282, 0.008268457651138261, 0, 0
14, 8, 0.8808276236057282, 0.0036378085613251177, 0, 0
15, 8, 0.8652808129787445, 0.004616343975067161, 0, 0
7, 8, 0.8633918762207031, 0.008373880386352561, 0, 0
1, 8, 0.8464971005916595, 0.004720801115036033, 0, 0
13, 8, 0.8413519263267517, 0.0013386905193328857, 0, 0
9, 8, 0.85369371175766, 0.0012566983699798806, 0, 0
4, 8, 0.8635701239109039, 0.006761896610260054, 0, 0
12, 8, 0.843058842420578, 0.020271962881088235, 0, 0
