32, 1, 6.0295057280103155, 0, 0, 0
8, 1, 6.330482760991622, 0, 0, 0
25, 1, 6.464035839790445, 0, 0, 0
30, 1, 6.8579626409173695, 0, 0, 0
26, 1, 6.595294793214675, 0, 0, 0
9, 1, 6.497724091945557, 0, 0, 0
18, 1, 6.258131169580224, 0, 0, 0
14, 1, 6.5942240182783545, 0, 0, 0
33, 1, 6.535656872787989, 0, 0, 0
10, 1, 6.62862678777779, 0, 0, 0
27, 1, 6.793632374176349, 0, 0, 0
3, 1, 6.60609976297426, 0, 0, 0
7, 1, 6.893575904049175, 0, 0, 0
23, 1, 6.483548415267563, 0, 0, 0
17, 1, 6.858180712321044, 0, 0, 0
0, 1, 6.828578629956898, 0, 0, 0
2, 1, 6.737537766064678, 0, 0, 0
1, 1, 6.196621448519071, 0, 0, 0
15, 1, 6.5236572274505, 0, 0, 0
19, 1, 6.6847361262978655, 0, 0, 0
28, 1, 6.743904076840618, 0, 0, 0
22, 1, 6.5357810700218995, 0, 0, 0
16, 1, 6.603002596948416, 0, 0, 0
29, 1, 6.514515623249764, 0, 0, 0
31, 1, 6.600066302275803, 0, 0, 0
24, 1, 6.399787893373279, 0, 0, 0
4, 1, 6.177709367038516, 0, 0, 0
6, 1, 6.806686034120983, 0, 0, 0
5, 1, 6.072780206797168, 0, 0, 0
21, 1, 6.608555957221539, 0, 0, 0
11, 1, 6.23843826424261, 0, 0, 0
20, 1, 6.398886166229179, 0, 0, 0
12, 1, 6.727835329148642, 0, 0, 0
13, 1, 6.84068383705211, 0, 0, 0
28, 2, 6.579021974691123, 0, 0, 0
32, 2, 6.028325389027147, 0, 0, 0
26, 2, 6.447122163832869, 0, 0, 0
10, 2, 6.2800311930258665, 0, 0, 0
18, 2, 6.275547633157654, 0, 0, 0
9, 2, 5.932221616516441, 0, 0, 0
19, 2, 6.664671068822915, 0, 0, 0
7, 2, 6.857903909161639, 0, 0, 0
21, 2, 6.376557544898914, 0, 0, 0
20, 2, 6.2541277774783985, 0, 0, 0
33, 2, 5.79670419467773, 0, 0, 0
4, 2, 5.5884569558906705, 0, 0, 0
17, 2, 6.583950926579023, 0, 0, 0
0, 2, 6.03334212413469, 0, 0, 0
24, 2, 5.818053822799209, 0, 0, 0
11, 2, 6.005803650389909, 0, 0, 0
6, 2, 6.051041249931865, 0, 0, 0
27, 2, 5.837134771302116, 0, 0, 0
15, 2, 6.4414981950768, 0, 0, 0
2, 2, 6.740814203385937, 0, 0, 0
31, 2, 6.257818295905244, 0, 0, 0
1, 2, 6.084870239320271, 0, 0, 0
3, 2, 6.429953411520357, 0, 0, 0
30, 2, 6.653689538056782, 0, 0, 0
13, 2, 6.046773014163774, 0, 0, 0
22, 2, 6.232246014936566, 0, 0, 0
5, 2, 5.911057366359679, 0, 0, 0
16, 2, 6.713959753152648, 0, 0, 0
8, 2, 6.017185150886858, 0, 0, 0
29, 2, 6.609958446437005, 0, 0, 0
23, 2, 6.764532920169918, 0, 0, 0
12, 2, 6.393270104212736, 0, 0, 0
25, 2, 6.496379744260087, 0, 0, 0
14, 2, 5.828741324811391, 0, 0, 0
20, 3, 6.1372735332877895, 0, 0, 0
24, 3, 6.824846973787434, 0, 0, 0
33, 3, 5.75132691762071, 0, 0, 0
16, 3, 6.684040280233278, 0, 0, 0
4, 3, 6.392662698437405, 0, 0, 0
28, 3, 5.707368001625948, 0, 0, 0
23, 3, 6.570217076972256, 0, 0, 0
2, 3, 6.484612905670163, 0, 0, 0
0, 3, 5.65250318446939, 0, 0, 0
26, 3, 6.285502402693705, 0, 0, 0
