2, 1, -0.2609757423400879, 0, 0, 0
6, 1, -0.2583859384059906, 0, 0, 0
0, 1, -0.2458443284034729, 0, 0, 0
4, 1, -0.22990676760673523, 0, 0, 0
9, 1, -0.2715414762496948, 0, 0, 0
7, 1, -0.2524851322174072, 0, 0, 0
1, 1, -0.2637309193611145, 0, 0, 0
3, 1, -0.2643523573875427, 0, 0, 0
8, 1, -0.2721733331680298, 0, 0, 0
5, 1, -0.2897302508354187, 0, 0, 0
9, 2, -0.5034988641738891, 0, 0, 0
7, 2, -0.5074789643287658, 0, 0, 0
0, 2, -0.34402272701263426, 0, 0, 0
4, 2, -0.49386810660362246, 0, 0, 0
6, 2, -0.49738888144493104, 0, 0, 0
5, 2, -0.5217873215675354, 0, 0, 0
8, 2, -0.3201334238052368, 0, 0, 0
1, 2, -0.4942713677883148, 0, 0, 0
2, 2, -0.5038146138191223, 0, 0, 0
3, 2, -0.49739777445793154, 0, 0, 0
0, 3, -0.4965989887714386, 0.1525762617588044, 1, 0
7, 3, -0.507478904724121, 5.960464477539063e-08, 1, 0
8, 3, -0.5087361693382263, 0.1886027455329895, 1, 0
6, 3, -0.49738887548446653, 5.960464455334602e-09, 1, 0
2, 3, -0.5038145422935486, 7.152557368605983e-08, 1, 0
3, 3, -0.499970543384552, 0.0025727689266205056, 1, 0
9, 3, -0.5034988522529602, 1.1920928910669204e-08, 1, 0
4, 3, -0.49386814832687376, 4.172325135387567e-08, 1, 0
1, 3, -0.49427136182785036, 5.960464455334602e-09, 1, 0
5, 3, -0.5217872858047485, 3.5762786843029915e-08, 1, 0
7, 4, -0.5074789643287658, 5.960464477539063e-08, 0, 0
6, 4, -0.4973888635635376, 1.1920928855158053e-08, 1, 0
3, 4, -0.49997047781944276, 6.556510923072523e-08, 0, 0
0, 4, -0.49659891724586486, 7.152557374157098e-08, 0, 0
4, 4, -0.4938681721687317, 2.3841857987871862e-08, 0, 0
9, 4, -0.5034988284111023, 2.384185793236071e-08, 1, 0
1, 4, -0.4942406952381134, 3.0666589736882965e-05, 1, 0
2, 4, -0.5038146495819091, 1.0728836052908974e-07, 1, 0
8, 4, -0.5087361812591553, 1.1920929021691506e-08, 0, 0
5, 4, -0.5217873096466065, 2.384185793236071e-08, 0, 0
7, 5, -0.507478928565979, 3.5762786843029915e-08, 0, 0
9, 5, -0.5034988403320313, 1.1920929021691506e-08, 0, 0
0, 5, -0.4965989410877228, 2.3841857987871862e-08, 0, 0
5, 5, -0.5217873096466065, 0.0, 0, 0
4, 5, -0.49386810064315795, 7.152557374157098e-08, 1, 0
8, 5, -0.5087361693382263, 1.1920929021691506e-08, 0, 0
1, 5, -0.49427132606506347, 3.0630826950039935e-05, 1, 0
6, 5, -0.49738884568214414, 1.788139347702611e-08, 1, 0
2, 5, -0.5038145303726196, 1.1920928955078125e-07, 0, 0
3, 5, -0.49997045397758483, 2.384185787684956e-08, 0, 0
0, 6, -0.49659894704818724, 5.960464455334602e-09, 0, 0
7, 6, -0.5074788808822632, 4.768371575369912e-08, 0, 0
9, 6, -0.5034987807273865, 5.960464477539063e-08, 1, 0
4, 6, -0.4938681125640869, 1.1920929021691506e-08, 0, 0
2, 6, -0.5038145899772644, 5.960464477539063e-08, 0, 0
3, 6, -0.49997047185897825, 1.788139347702611e-08, 0, 0
8, 6, -0.5087361216545105, 4.768371575369912e-08, 0, 0
1, 6, -0.4942713439464569, 1.788139347702611e-08, 0, 0
5, 6, -0.5217872738838196, 3.5762786843029915e-08, 0, 0
6, 6, -0.49738889932632446, 5.3644180375567174e-08, 1, 0
7, 7, -0.5074790000915528, 1.1920928955078125e-07, 1, 0
4, 7, -0.4938680946826935, 1.7881393421514957e-08, 0, 0
6, 7, -0.4973888576030731, 4.1723251298364517e-08, 0, 0
2, 7, -0.5038146138191223, 2.384185793236071e-08, 0, 0
9, 7, -0.32676178216934204, 0.17673699855804448, 1, 0
8, 7, -0.5087329030036927, 3.2186508178710938e-06, 0, 0
